,location_id,name,province,place_id
5740,3915436,Dragon Descendants Museum,Suphan Buri,P03005987
5741,4467772,Sam Chuk Market,Suphan Buri,P03003386
5742,7134758,Mushroom Bar,Suphan Buri,P03018393
5743,10644322,Daeng Mushroom Farm,Suphan Buri,P03018393
5744,2640501,Perm Poon Sub Boat Trips day trips,Suphan Buri,P03018393
5754,2723902,Wat Phra That Cho Hae,Suphan Buri,P03005490
5755,6668951,Wat Phra Loi,Suphan Buri,P03005460
5766,5980746,National Museum Suphan Buri,Suphan Buri,P03000809
5770,12267211,Pu Toei National Park,Suphan Buri,P03000809
5771,4322854,Prachin Buri National Museum,Suphan Buri,P03000809
5772,4322914,The Western National Theatre of Suphan Buri,Suphan Buri,P03000809
5780,4322536,Wat Phra That Rueang Rong,Suphan Buri,P03000336
5781,6017480,Thung Wua Laen Beach,Suphan Buri,P03000336
5783,6663076,Wat Si Rong Mueang,Suphan Buri,P03000336
5785,9597073,Wat Tham Prom Pradit,Suphan Buri,P03018132
5787,10638331,Wat Sunthorn Pradit,Suphan Buri,P03018132
5798,4322665,Tha Chang Market,Suphan Buri,P03014320
5801,24035111,Tha Pae Walking Street,Suphan Buri,P03014320
5804,10415103,Yokkao  Training Center Bangkok,Suphan Buri,P03014231
5806,3844061,Pattaya Monkey Training Centre,Suphan Buri,P03014231
5812,1158865,Naree Thai Massage & Spa by Chiang Mai Women Correctional Institution Vocational Training Center,Suphan Buri,P03014231
5813,7913954,Bungchawak Wildlife Management Development Center,Suphan Buri,P03014230
5818,5980749,Banharn Jamsai Tower,Suphan Buri,P03014230
5820,9609168,Suphanburi Agricultural Extension and Development Center,Suphan Buri,P03014230
5821,9742519,Banharn Jamsai Clock Tower,Suphan Buri,P03014230
5823,6669351,Wat Khwang Weruwan,Suphan Buri,P03014229
5840,4583210,Phraya Nakhon Cave,Suphan Buri,P03014226
5843,6932366,Ta Yai beach,Suphan Buri,P03014225
5849,13127556,Sangtham Shrine,Suphan Buri,P03014225
5856,4322924,Wat Lat Sing,Suphan Buri,P03013405
5860,5558500,Buffalo Village,Suphan Buri,P03013404
5861,7389951,Thai Silk Village,Suphan Buri,P03013404
5862,4322605,Buffalo Conservation Village,Suphan Buri,P03013404
5874,4415298,Koh Kradan,Suphan Buri,P03012929
5883,4322640,Bueng Nong Sarai Histrorical Site,Suphan Buri,P03012928
5886,4579302,Nong Waeng Temple,Suphan Buri,P03012928
5887,15146607,Lamtakhong Research,Suphan Buri,P03012928
5891,10388592,Nong Mon Market,Suphan Buri,P03012928
5904,12832802,Wat Hua Khao,Suphan Buri,P03012925
5910,7395449,Khao Takiab Beach,Suphan Buri,P03012925
5911,5866818,Wat Khao Sanam Chai,Suphan Buri,P03012925
5943,4322583,Wat Phrao,Suphan Buri,P03012920
5953,4322918,Wat Phra Rup,Suphan Buri,P03012919
5973,4322775,Wat Huai Plu Fish Sanctuary,Suphan Buri,P03005397
5974,4322537,Wat Pa Phrueks Fish Sanctuary,Suphan Buri,P03005397
5993,2425310,Terminal 21,Suphan Buri,P03012914
5994,15266527,Terminal 21 Pattaya,Suphan Buri,P03012914
5996,7101993,The Prime Massage,Suphan Buri,P03012914
5997,12049968,Terminal 21 Korat,Suphan Buri,P03012914
5999,8550982,Banana Beach,Suphan Buri,P03012914
6000,4309294,Wat Tam Pa Ar-Cha Thong,Suphan Buri,P03012914
6011,6641210,Wat Pratu San,Suphan Buri,P03012917
6012,23849391,Wat Pratu Pong,Suphan Buri,P03012917
6016,17328357,Pratu Chiang Mai,Suphan Buri,P03012917
6017,13794906,Pratu Chai Market,Suphan Buri,P03012917
6021,4322916,Wat No Phutthangkun or Wat Makham No,Suphan Buri,P03005439
6037,4322711,Khuk Khi Kai,Suphan Buri,P03012419
6041,4322921,Wat Sanam Chai,Suphan Buri,P03012394
6051,4322484,Phu Muang Forest Park,Suphan Buri,P03012359
6052,1743421,Phu Faek Forest Park,Suphan Buri,P03012359
6053,547605,Phu Chi Fa Forest Park,Suphan Buri,P03012359
6054,4322841,Phu Langka Forest Park,Suphan Buri,P03012359
6055,2639552,Phu Phra Bat Buabok Forest Park,Suphan Buri,P03012359
6056,4322494,Phu Phra Forest Park,Suphan Buri,P03012359
6069,4322476,Wat Khao Di Salak,Suphan Buri,P03005508
6089,6668940,Bueng Rahan,Suphan Buri,P03007950
6090,10072490,Wat Rahan,Suphan Buri,P03007950
6109,8787304,Karen Long Neck Village,Suphan Buri,P03012424
6110,9801103,Longneck Karen Village,Suphan Buri,P03012424
6111,18849242,Traditional Karen Elephant Village,Suphan Buri,P03012424
6112,8865687,Elephant Camp Karen Ruammit Village,Suphan Buri,P03012424
6114,17689790,Karen Hilltribe Elephant Sanctuary,Suphan Buri,P03012424
6118,485503,Ko Rok Nok,Nakhon Pathom,P03025552
6119,5994094,Koh Nok Island,Nakhon Pathom,P03025552
6120,4322895,Bang Nok Khwaek Floating Market,Nakhon Pathom,P03025552
6122,6621026,Just Nok Bike Tours,Nakhon Pathom,P03025552
6123,7810757,Ao Kiu Na Nok,Nakhon Pathom,P03025552
6124,1385510,Samphran Elephant Ground & Zoo,Nakhon Pathom,P03012947
6126,464602,Million Years Stone Park & Pattaya Crocodile Farm,Nakhon Pathom,P03012947
6129,456250,Kamthieng House Museum at The Siam Society,Nakhon Pathom,P03012948
6142,4322783,Don Wai Riverside Market,Nakhon Pathom,P03012946
6154,9710039,Samphran Peacock Park,Nakhon Pathom,P03016803
6167,17580093,Wat Phra Prathon Chedi,Nakhon Pathom,P03006451
6175,2233885,Human Imagery Museum,Nakhon Pathom,P03012940
6176,8608235,The Human Body Museum,Nakhon Pathom,P03012940
6188,7305038,Woodland Muangmai,Nakhon Pathom,P03000543
6189,1586110,Phutthamonthon,Nakhon Pathom,P03012949
6190,3367444,Film Archive,Nakhon Pathom,P03012949
6191,12033400,Talanda Massage & Relax Salaya,Nakhon Pathom,P03012949
6192,15062746,Salaya Market,Nakhon Pathom,P03012949
6193,19458759,Lanlalen,Nakhon Pathom,P03012949
6194,17219784,Sireeruckhachati Nature Learning Park,Nakhon Pathom,P03012949
6195,4322788,Misiem Yip Intsoi Arts Garden,Nakhon Pathom,P03012949
6196,16656368,Thai Cooking Class at Mahidol University,Nakhon Pathom,P03012949
6197,2714611,Jesada Technik Museum,Nakhon Pathom,P03012949
6231,10073671,Naresuan Shooting Range,Nakhon Pathom,P03018174
6232,18898799,Khlong Maha Sawat,Nakhon Pathom,P03016807
6233,6474042,Maha Pruettharam Worawihan Temple,Nakhon Pathom,P03016807
6244,6452160,Thai Blind Massage Institute,Nakhon Pathom,P01003006
6245,4322575,Kallayaniwatthana Institute of Arts and Culture,Nakhon Pathom,P01003006
6246,1022245,Samui Institute of Thai Culinary Arts,Nakhon Pathom,P01003006
6248,18978607,Thana Market,Nakhon Pathom,P03012939
6272,8775767,Wat Phut Udom,Nakhon Pathom,P03014236
6279,8775861,Chang International Circuit,Nakhon Pathom,P03014235
6280,9706102,Sixt Car Hire,Nakhon Pathom,P03014235
6281,1838951,Bira Circuit,Nakhon Pathom,P03014235
6285,19254849,Wat Rai Tang Tong,Nakhon Pathom,P03016931
6287,1807424,San Kamphaeng Hot Springs,Nakhon Pathom,P03016931
6291,8783120,Nikanti Golf Club,Nakhon Pathom,P03009018
6293,16740639,Red Lotus Floating Market,Nakhon Pathom,P03009018
6295,23132385,The Salaya Leisure Park,Nakhon Pathom,P03009018
6303,4322627,Wat Saen Mueang Ma,Nakhon Pathom,P03012933
6320,8830691,Noen Wong Fortress,Nakhon Pathom,P03014232
6321,10549881,Pa Noen Tung Mountain,Nakhon Pathom,P03014232
6322,6641085,Noen Mahatsachan,Nakhon Pathom,P03014232
6328,24179232,Wat Noen Kham,Nakhon Pathom,P03014232
6329,4322590,Neun Dhamma Sala,Nakhon Pathom,P03012932
6352,25563829,"The Blessed Nicholas Bunkerd Kitbamrung Church, Khao Yai",Nakhon Pathom,P03014237
6394,6669371,Thai Soang Village,Nakhon Pathom,P03012942
6396,2083148,Thai-Vietnamese Friendship Village,Nakhon Pathom,P03012942
6399,12289455,CentralPlaza Salaya,Nakhon Pathom,P01002827
6440,20324304,Bang Lan Night Market,Nakhon Pathom,P01012287
6441,4322891,Wat Krok Krak,Samut Sakhon,P03012952
6471,14097801,Mahachai Fresh Market,Samut Sakhon,P03013816
6480,6934988,Ko Klang,Samut Sakhon,P03015264
6481,13509622,Wat Phra That Khlang Nam,Samut Sakhon,P03015264
6484,17562909,Baan Thachalom Vistor Center,Samut Sakhon,P03018386
6500,4322463,Wat Wachiralongkon Wararam Worawihan,Samut Sakhon,P03004717
6503,12247364,Wat Suthi Wararam,Samut Sakhon,P03004717
6505,11633983,Wat Ketmadi Si Wararam,Samut Sakhon,P03004717
6508,4322894,Khlong Khok Kham,Samut Sakhon,P03014242
6510,7349826,Wat Phra Bat Pan Kham,Samut Sakhon,P03014242
6512,25281325,Wat Pa Khok Kham,Samut Sakhon,P03014242
6514,7269958,Wat Si Khom Kham,Samut Sakhon,P03014242
6516,4322890,Samut Sakhon Science Centre for Education,Samut Sakhon,P03018211
6518,6669565,Ao Mahachai Mangrove Forest Natural Education Center,Samut Sakhon,P03018211
6526,10718170,Talay Mok Aiyoeweng,Samut Sakhon,P03015260
6528,9715582,Leela Thai Massage,Samut Sakhon,P03015260
6529,3638827,Talay Surf School,Samut Sakhon,P03015260
6531,15686821,Phuket Traditional Thai Massage School,Samut Sakhon,P03015260
6545,8780119,Suwan Farm's Sweet Corn,Samut Sakhon,P03015250
6546,8283371,John Suwan View Point,Samut Sakhon,P03015250
6549,16935719,Sun Suwan 360 Bar,Samut Sakhon,P03015250
6554,5213288,Wat Sila Ngu  Temple,Samut Sakhon,P03015250
6559,4322630,Ngao Mangrove Forest Research Centre,Samut Sakhon,P03013128
6560,13132150,Thung Yee Pheng Mangrove Forest,Samut Sakhon,P03013128
6573,19368740,Samut Prakan Market,Samut Sakhon,P03012955
6575,8783607,Imperial World,Samut Sakhon,P03012955
6602,15338703,Wat Luang Chetiyaram,Samut Songkhram,P03007650
6613,12516061,Tha Kha Thai cooking school,Samut Songkhram,P03018859
6614,13392302,Klong Kone Mangrove Forest,Samut Songkhram,P03018859
6622,9801083,Suan Lung Krai,Samut Songkhram,P03018133
6623,2665205,Ao Manao,Samut Songkhram,P03018133
6624,4322865,Somdet Phranangchao Siri Kit Park,Samut Songkhram,P03018133
6625,24049976,Thung Siri Samai,Samut Songkhram,P03018133
6626,11746499,Siri Giriya Spa,Samut Songkhram,P03018133
6628,554900,Railway Station Market,Samut Songkhram,P03014246
6629,10212808,Mae Nam Morning Market,Samut Songkhram,P03014246
6630,6669308,Hilltribe Market,Samut Songkhram,P03014246
6633,8837798,Mae Hong Son Walking Street Night Market,Samut Songkhram,P03014246
6634,15596727,The Camp - Vintage Flea Market,Samut Songkhram,P03005550
6635,7059267,Titan Fitness Camp,Samut Songkhram,P03005550
6636,6154396,Phuket Top Team MMA Training Camp,Samut Songkhram,P03005550
6638,8866033,Chokchai Muay Thai Camp Phuket,Samut Songkhram,P03005550
6640,4028446,Camp Chang Kalim,Samut Songkhram,P03005550
6641,25575220,Tonsai  Elephant Care Camp Phuket,Samut Songkhram,P03005550
6642,2219390,Seaview Elephant Camp,Samut Songkhram,P03005550
6643,2000958,Ban Kwan Chang,Samut Songkhram,P03015225
6644,2414801,Ban Chang Thai - Elephant Camp,Samut Songkhram,P03015225
6645,8051752,Majestic Bar Koh Lanta at Klong Dao Beach,Samut Songkhram,P03015225
6646,2634327,Muay Thai at Klong Dao Stadium,Samut Songkhram,P03015225
6648,2041722,Klong Plu Waterfall,Samut Songkhram,P03015225
6651,25306296,Ban Suan Cooking,Samut Songkhram,P03015225
6653,10588213,Wat Ban Sap Takhian,Samut Songkhram,P03025812
6662,6628845,Nativity of Our Lady Cathedral,Samut Songkhram,P03000315
6673,2374772,King Rama II Memorial Park,Samut Songkhram,P03007649
6676,13163028,King Rama III Memorial,Samut Songkhram,P03007649
6678,25024417,Wat Chulamanee,Samut Songkhram,P03007400
6699,3336373,Tha Kha Floating Market,Samut Songkhram,P03003017
6701,2323434,Rose Garden & Amphawa Floating Market One Day Tours - Space Bus,Samut Songkhram,P03003017
6707,1729301,Ayothaya Floating Market & Elephant Village,Samut Songkhram,P03003017
6717,12880918,Na Kha Market,Samut Songkhram,P03013407
6719,10664359,Amphawa Chaipattananurak,Samut Songkhram,P03012964
6720,8807111,Amphawa Neighbor Market,Samut Songkhram,P03012964
6723,6589669,Thai Cat Center,Samut Songkhram,P03012964
6727,25129264,Toddy Amphawa Bicycle Tour,Samut Songkhram,P03012964
6738,7076926,Bangnoi Floating Market,Samut Songkhram,P03012961
6751,7804060,Baan Sabai Spa,Samut Songkhram,P03018314
6752,1641299,Baan Dalah MindBody Spa,Samut Songkhram,P03018314
6753,10925988,Baan Kudichin Museum,Samut Songkhram,P03018314
6754,8673325,Baan Sabai Onnut,Samut Songkhram,P03018314
6755,6577164,Baan Teelanka - The UpsideDown House of Phuket,Samut Songkhram,P03018314
6756,12873591,Wat Baan Kamala,Samut Songkhram,P03018314
6757,15062846,Baan Chaba,Samut Songkhram,P03018314
6758,3336423,Don Hoi Lot,Samut Songkhram,P03007794
6769,15708932,Hobbit House (Baan Suan Noi),Samut Songkhram,P03013411
6803,4322901,Don Manora Floating Market,Samut Songkhram,P03013101
6823,10318547,Wat Sathatham (Wat Mon),Samut Songkhram,P03007799
6837,9454109,SO/ SPA at SO/ Bangkok,Samut Songkhram,P03015223
6841,6640799,Wat Bang Khae Yai,Samut Songkhram,P03014351
6853,25185017,Wat Paknam Phasi Charoen,Samut Songkhram,P03014248
6866,23330093,บ้านสวนรัชนาฏ Baan Suan Ratchanat,Samut Songkhram,P03014249
6870,11800533,Kru Lek Muaythai Gym,Samut Songkhram,P03009110
6876,8638609,Kad Sala Mae Kru Kum,Samut Songkhram,P03009110
6898,2651301,Tiger Muay Thai - Day Classes,Samut Songkhram,P03012297
6899,4323900,Puluang 1 Thai Massage,Samut Songkhram,P03012297
6900,7997405,"AKA Thailand Muay Thai, MMA Fitness",Samut Songkhram,P03012297
6902,3874620,So Thai Spa Phuket Ashlee,Samut Songkhram,P03012297
6903,602848,Pum Thai Cooking School,Samut Songkhram,P03012297
6904,4745654,Phuket Thai Cooking Class by Chef VJ,Samut Songkhram,P03012297
6905,13009981,Thai Sabai Massage,Samut Songkhram,P03012297
6906,3256228,Phuket Dragon Muay Thai,Samut Songkhram,P03012297
6907,2515972,Thai Cooking School Phuket,Samut Songkhram,P03012297
6911,13365103,Nong Bua Thai Dessert Market,Samut Songkhram,P03000251
6912,2645868,Free Thai (Seri Thai) Museum,Samut Songkhram,P03000251
